mean_info_propagated,std_info_propagated,mean_time_relaxation,std_time_relaxation,state_of_order,v,ℓ,R,K,δ,s,n,label
0.20695652173913048,0.35435182713131924,130.2234782608664,40.40386973483835,milling,0.0,0.4,1.0,0.0,0.0,0.1,20,uniform_circle
0.3603960396039604,0.44778995252702847,125.11782178217523,37.467947357812264,milling,0.0,0.5,1.0,0.0,0.0,0.1,20,uniform_circle
0.3429906542056073,0.44081017810320483,126.63084112149224,40.078012160281205,milling,0.0,0.6,1.0,0.0,0.0,0.1,20,uniform_circle
0.3747970554632394,0.47218201678320343,29.749484536082633,9.372934480364083,milling,0.0,0.7,1.0,0.0,0.0,0.1,20,uniform_circle
0.3436165181189825,0.46261394937383865,28.426315789473836,10.01490047773565,milling,0.0,0.8,1.0,0.0,0.0,0.1,20,uniform_circle
0.31955471955045406,0.45253841598041783,30.26521739130452,9.06957763149762,milling,0.0,0.9,1.0,0.0,0.0,0.1,20,uniform_circle
0.4438511036013922,0.4956676036476878,13.591666666666645,4.620759508967803,milling,0.0,1.0,1.0,0.0,0.0,0.1,20,uniform_circle
0.4184063828511293,0.4914380029596119,14.99607843137253,4.034994958327154,milling,0.0,1.1,1.0,0.0,0.0,0.1,20,uniform_circle
0.5447768636218678,0.5055235161249939,9.74999999999998,3.9992390580556916,milling,0.0,1.2,1.0,0.0,0.0,0.1,20,uniform_circle
0.45824684596321463,0.506188784580092,10.2681818181818,3.301858980524859,milling,0.0,1.3,1.0,0.0,0.0,0.1,20,uniform_circle
0.44821438014771875,0.5078403021313732,8.316666666666654,3.507345233682479,milling,0.0,1.4,1.0,0.0,0.0,0.1,20,uniform_circle
0.45718488641677285,0.5197059042444174,6.990909090909079,4.771468232201589,milling,0.0,1.5,1.0,0.0,0.0,0.1,20,uniform_circle
0.5024194792153751,0.5450721508178146,7.499999999999989,4.045244121187235,milling,0.0,1.6,1.0,0.0,0.0,0.1,20,uniform_circle
0.9999999999999999,0.0,4.100000000000001,0.0,milling,0.0,1.7,1.0,0.0,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,1.8,1.0,0.0,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,1.9,1.0,0.0,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,2.0,1.0,0.0,0.0,0.1,20,uniform_circle
0.48618217025861715,0.4751924567608993,24.89082568807353,15.268125483942466,milling,0.0,0.4,1.0,0.1,0.0,0.1,20,uniform_circle
0.4878268399601209,0.47561484393871273,23.573913043478374,13.767818355610236,milling,0.0,0.5,1.0,0.1,0.0,0.1,20,uniform_circle
0.5006765179648229,0.47579124795656946,26.536842105263307,16.44957574382531,milling,0.0,0.6,1.0,0.1,0.0,0.1,20,uniform_circle
0.491075870404447,0.4814022646736289,20.654320987654348,5.624145476930683,milling,0.0,0.7,1.0,0.1,0.0,0.1,20,uniform_circle
0.5597931556644087,0.48943413946614417,11.518309859154904,4.760501469958042,milling,0.0,0.8,1.0,0.1,0.0,0.1,20,uniform_circle
0.054202319096938505,6.734386982423643e-11,105.28372093023076,42.193564774080684,milling,0.0,0.9,1.0,0.1,0.0,0.1,20,uniform_circle
0.46159934820799514,0.4952804393810152,11.490476190476164,0.10075210779014938,milling,0.0,1.0,1.0,0.1,0.0,0.1,20,uniform_circle
0.5086952147352276,0.4965039224878821,11.949999999999976,0.05052911526399096,milling,0.0,1.1,1.0,0.1,0.0,0.1,20,uniform_circle
0.6037022827632849,0.49797254313502604,10.399999999999979,3.267060484675213,milling,0.0,1.2,1.0,0.1,0.0,0.1,20,uniform_circle
0.9999999999999998,1.1406457265696477e-16,9.557894736842089,0.15389675281277257,milling,0.0,1.3,1.0,0.1,0.0,0.1,20,uniform_circle
0.8584227368815203,0.3598831220846375,7.114285714285702,1.0530959068437127,milling,0.0,1.4,1.0,0.1,0.0,0.1,20,uniform_circle
0.5735274890282037,0.5319046736445507,3.7714285714285714,0.9621404708847264,milling,0.0,1.5,1.0,0.1,0.0,0.1,20,uniform_circle
0.40294590097391925,0.5450333301458462,4.299999999999999,1.0954451150103304,milling,0.0,1.6,1.0,0.1,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,1.7,1.0,0.1,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,1.8,1.0,0.1,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,1.9,1.0,0.1,0.0,0.1,20,uniform_circle
0.0,0.0,0.0,0.0,milling,0.0,2.0,1.0,0.1,0.0,0.1,20,uniform_circle
0.5710041363046598,0.430857025855642,54.24999999999945,39.92245200276409,milling,0.0,0.4,1.0,0.2,0.0,0.1,20,uniform_circle
0.3778516578798549,0.025859429752114048,19.555000000000003,1.1032305502744466,milling,0.0,0.5,1.0,0.2,0.0,0.1,20,uniform_circle
0.5766829125388377,0.42966163047682837,55.09801980197962,40.3985197258459,milling,0.0,0.6,1.0,0.2,0.0,0.1,20,uniform_circle
0.12758013157528664,2.3838359933769143e-11,58.88961038960959,44.90866633165858,milling,0.0,0.7,1.0,0.2,0.0,0.1,20,uniform_circle
0.5598942955476532,0.45956490424028396,19.303703703703786,9.602908992129029,milling,0.0,0.8,1.0,0.2,0.0,0.1,20,uniform_circle
0.4996264887059165,0.49061297994439507,8.734210526315769,6.339664610089463,milling,0.0,0.9,1.0,0.2,0.0,0.1,20,uniform_circle
