mean_info_propagated,std_info_propagated,mean_time_relaxation,std_time_relaxation,state_of_order,v,ℓ,R,K,δ,s,n,label
0.9810167667442647,0.13423172963976357,50.6510204081634,25.168830942664027,polarized,0.0,0.4,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
0.9797957899647551,0.13851308547559588,53.723913043478326,25.183735357766903,polarized,0.0,0.6,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
0.9864147810061981,0.11527440569306006,12.023943661971824,7.088087890230896,polarized,0.0,0.8,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.5232134233268088e-16,5.939534883720924,3.0398637380362277,polarized,0.0,1.0,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.7630324608673324e-16,3.6516129032258053,2.074514762709885,polarized,0.0,1.2,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.1540231748023412e-16,3.4511363636363637,1.9255089978318576,polarized,0.0,1.4,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.3290207535737652e-16,2.4040816326530616,1.421913794373004,polarized,0.0,1.6,1.0,0.36787944117144233,0.0,0.1,20,uniform_circle_l_divergence
0.9789288184664836,0.141349782825543,45.8022727272729,22.92703784796514,polarized,0.0,0.4,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
0.9798281683567192,0.13829111040377307,44.28043478260895,23.92015068296301,polarized,0.0,0.6,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
0.969905947389251,0.17021688716153607,12.033333333333319,6.534671796186168,polarized,0.0,0.8,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
1.0,9.231275957900499e-17,4.991463414634142,3.14651291289113,polarized,0.0,1.0,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.632175235841527e-16,3.484042553191489,1.8476549037444847,polarized,0.0,1.2,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.3262246233041993e-16,3.475555555555555,1.7232260776974166,polarized,0.0,1.4,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.309758564337817e-16,2.4295918367346947,1.522694924036082,polarized,0.0,1.6,1.0,1.0,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.2028963134146617e-16,53.65319148936167,30.14467182758766,polarized,0.0,0.4,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
0.965513299446601,0.17916742329037527,49.66037735849062,28.03629748697089,polarized,0.0,0.6,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
0.8928293243501975,0.30759752404999263,11.530769230769216,5.829422223646041,polarized,0.0,0.8,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.4802973661668753e-16,4.896341463414629,2.932762786345936,polarized,0.0,1.0,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.4699206841217731e-16,3.3965116279069765,1.9924827949316115,polarized,0.0,1.2,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.032667690000428e-16,3.4533333333333336,2.116930149633416,polarized,0.0,1.4,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.5993643452735778e-16,2.2712765957446814,1.3701598949487324,polarized,0.0,1.6,1.0,2.718281828459045,0.0,0.1,20,uniform_circle_l_divergence
0.9138900650387,0.2754516458463668,37.59750000000021,24.88210650967841,polarized,0.0,0.4,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
0.959703964183967,0.19320732873736074,44.068888888889134,23.951549790644783,polarized,0.0,0.6,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
1.0,9.708618711137331e-17,11.136231884057963,7.229839535573728,polarized,0.0,0.8,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.8203296370256787e-16,5.130769230769226,3.0743728192540654,polarized,0.0,1.0,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.5149842252282508e-16,3.189772727272727,1.9674967918434603,polarized,0.0,1.2,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.3084103822364793e-16,3.339560439560439,1.8254301849688346,polarized,0.0,1.4,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.406160757608305e-16,2.334020618556701,1.4327193402421077,polarized,0.0,1.6,1.0,7.38905609893065,0.0,0.1,20,uniform_circle_l_divergence
0.8985528845664712,0.29550290078766145,42.37400000000027,22.246970075743473,polarized,0.0,0.4,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
0.9793567754764297,0.14000916063459676,53.31555555555556,28.50538191254043,polarized,0.0,0.6,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
0.8686832266066022,0.3358755407988848,10.827586206896534,5.482213444113967,polarized,0.0,0.8,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
0.9492987521563452,0.21948581165811526,5.143243243243238,3.17460303121124,polarized,0.0,1.0,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.33897934774369e-16,3.578651685393258,2.101972661687128,polarized,0.0,1.2,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
1.0,1.316723293351709e-16,3.132608695652174,1.8670720272898913,polarized,0.0,1.4,1.0,20.085536923187668,0.0,0.1,20,uniform_circle_l_divergence
