order_p_0,order_r_0,order_d_0,order_p_1,order_r_1,order_d_1,t_relaxation,propagated_info,v,ℓ,R,K,δ,s,n,label
0.6778624537957302,0.11149494794897581,0.20283665034476353,0.7570306825707207,0.024425698024829683,-0.1612605868098072,2499.9999999988217,0.6965811026451106,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8252417643505959,0.09203222916203646,0.18313182775769757,0.8115953664535661,0.0273931628818267,0.09337606535398613,2499.9999999988217,0.8388397009343241,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7516787921405583,0.00041687866206222555,-0.14881173421356847,0.879749998665553,0.013022649327104535,0.14623379607708564,2499.9999999988217,0.7347933290801867,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7540180947054855,0.025863962014448433,-0.13757774938963663,0.7294740794934381,0.1419674468055509,0.0751221287072051,2499.9999999988217,0.8445181240708226,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8146943968407587,0.014965976612581963,-0.2188620525012192,0.8209529597599875,0.002709899595708573,-0.11701962694641174,2499.9999999988217,0.6815163622983921,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.91279674187167,0.03443355304709521,-0.09688430007097677,0.7817909232927608,0.04361725745581381,-0.12059097877733586,2499.9999999988217,0.7964294096612724,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6818932039602271,0.0569105934511525,-0.1475632894880487,0.7861377774799267,0.03374464175973836,0.14240925351194994,2499.9999999988217,0.7027492472000183,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6542307508827949,0.009277698578021935,-0.10482602262889276,0.9264445607804206,0.013085924864093035,-0.10295260624426861,2499.9999999988217,0.8496373296090381,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7954853742472258,0.02029096797466437,-0.1699177997663689,0.7113671552447243,0.15749100094349672,0.2012527411271349,2499.9999999988217,0.6601482092108656,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6825451383068927,0.07981114710386335,0.12766534836336402,0.9147323287968052,0.029066015149716823,-0.13786018488657298,2499.9999999988217,0.7493308733309781,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6236750352307603,0.10165855425373646,0.17008448647088076,0.6870409984936487,0.07195769275639674,0.15685917724133472,2499.9999999988217,0.5946514913360039,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7542646928449217,0.03524608558593295,-0.13538820036317115,0.8060809141247072,0.04838863517447768,0.1905163308263212,2499.9999999988217,0.6264421524404278,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.5564109088631276,0.13705784028460327,-0.17171812157075667,0.8394332347922708,0.03986569941607758,-0.27434298587808603,2499.9999999988217,0.6843775584550799,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8132085573468938,0.0009832227848835325,-0.1640004606439209,0.6770295414885585,0.06382898724244368,0.06301065338498513,2499.9999999988217,-0.6846246581414266,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7497009734194743,0.05112188830074289,0.1722443040824591,0.8046087363749415,0.04110186388694735,0.09797028772938654,2499.9999999988217,0.7801151547948396,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7556049706258634,0.0029198250110150543,-0.0787298891234613,0.8555388433972346,0.05485952714509714,0.08731826491485546,2499.9999999988217,0.8053275311871662,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6659353225077671,0.09668537032797535,-0.09161193908991534,0.9140113187759271,0.01183595273615947,0.14618275397029926,2499.9999999988217,0.8269744468670792,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.814285745592234,0.05237200442302946,-0.2130615912813068,0.6827584407843584,0.18234828101110062,0.0665397648118651,2499.9999999988217,0.807330964192358,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8724794582722811,0.03116438520966171,0.062157836056826676,0.8387432338170393,0.046315719785470486,0.15031601637929415,2499.9999999988217,0.6354214266558956,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8671325738651925,0.06806744146091788,-0.002198842132961748,0.9252731800484155,0.12168033470019848,-0.05804784498754698,2499.9999999988217,0.9302318294007675,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6492800994716396,0.010975217125141847,0.2279642937090133,0.9772899647723048,0.053176723629331554,-0.1289219044007041,2499.9999999988217,0.808407591168676,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7581773235330931,0.004250646407136981,-0.17288070508995562,0.8313691666162817,0.0012650595261806633,0.1373772523132232,2499.9999999988217,0.7672826242791069,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.6524794349970311,0.16711722926084227,-0.2699468389800289,0.5939082832268904,0.055368106847652684,-0.014026619603473772,2499.9999999988217,-0.3677170055349248,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8385581349926678,0.02309529177623946,0.2697664759408148,0.6923888293225432,0.11062269888721743,0.09375319691220277,2499.9999999988217,0.7890280103674522,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.4740063266007011,0.0885841763550953,0.31688368477121476,0.8954442086505467,0.05613833483810119,-0.17097178182918543,2499.9999999988217,0.7744841879521701,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.8044863404449485,0.013862655964595844,0.1276388984308649,0.9035598315030193,0.018331236723039792,-0.161231576493985,2499.9999999988217,0.7588984240041435,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
0.7864658911243296,0.023420463793823343,0.24175303572520335,0.9676728119775607,0.0525934759880279,-0.11322581480303813,2499.9999999988217,0.8293221236287807,0.0,1.2,1.0,148.4131591025766,0.0,0.1,20,uniform_circle_l_divergence
